longitude,latitude,const_scale,built_year,orginal_level,present_level,exist_dis,assecss_dis,building_type
129.3720101,42.87525704,180,2000,6,6,0,1,town house
129.3723851,42.87562063,70,2000,6,6,0,1,town house
129.3725069,42.87598801,3400,2000,6,6,0,1,town house
129.3730704,42.87564918,4000,2000,6,6,0,1,town house
129.372743,42.87643154,3800,2000,6,6,0,1,town house
129.3732484,42.87599765,3400,2000,6,6,0,1,town house
129.3727277,42.87533509,5000,2000,6,6,0,1,town house
129.3726135,42.87610413,3200,2000,6,6,0,1,town house
129.5219887,42.90691245,6144.62,2000,6,6,0,1,town house
129.5234928,42.90609301,5925.48,2000,6,6,0,1,town house
129.5222768,42.90744014,1414.74,2000,6,6,0,1,town house
129.5222475,42.90641288,5437.53,2000,6,6,0,1,town house
129.5227571,42.90718466,6585.82,2000,6,6,0,1,town house
129.5212578,42.90690192,6353.04,2000,6,6,0,1,town house
129.5212955,42.90744306,5581.38,2000,6,6,0,1,town house
129.5227636,42.90603478,7797.63,2000,6,6,0,1,town house
129.5211828,42.90594077,4736.34,2000,6,6,3,1,town house
129.5212882,42.90724312,4823.52,2000,6,6,0,1,town house
129.5229488,42.9064303,6509.28,2000,6,6,0,1,town house
129.521188,42.90652141,6619.64,2000,6,6,0,1,town house
129.4961603,42.94181952,5488,2000,6,6,0,1,town house
129.4959934,42.94096048,2343.16,2011,6,6,0,1,town house
129.4964586,42.94104727,3752.02,2000,6,6,0,1,town house
129.4953039,42.94207891,5240,2011,6,6,0,1,town house
129.4956708,42.94129304,5880,2011,6,6,0,1,town house
129.4966077,42.94066865,4555.17,2000,6,6,0,1,town house
129.4963177,42.94142618,5488,2000,6,6,0,1,town house
129.4966979,42.94215689,6300,2011,6,6,0,1,town house
129.4955104,42.94166025,4317.23,2011,6,6,0,1,town house
129.4513657,42.88948368,7432.12,2000,6,6,0,1,town house
129.4507212,42.88922481,6987.21,2000,6,6,0,1,town house
129.492852,42.900094,1872,1989,0,6,1,2,town house
129.4913627,42.89988311,720,1990,6,6,1,1,town house
129.491923,42.89964,5880,1990,0,6,1,2,town house
129.493462,42.900484,7848,1990,0,6,1,2,town house
129.492615,42.900546,2940,1990,0,6,1,2,town house
129.492804,42.89982,5943,1990,0,6,1,2,town house
129.491935,42.899991,5859,2000,0,6,0,2,town house
129.491383,42.899531,3972,1990,0,6,1,2,town house
129.4934368,42.92855829,2614.5,1990,6,6,1,1,town house
129.5141578,42.88219316,6641.93,2000,6,6,0,1,town house
129.4952929,42.9288584,4284.65,1990,6,6,1,1,town house
129.5141582,42.88173772,4715.16,2000,6,6,0,1,town house
129.4958383,42.92915713,3255.84,2000,6,6,0,1,town house
129.4959979,42.92917677,6543.6,2000,6,6,0,1,town house
129.5142101,42.88140067,4011.96,2000,6,6,0,1,town house
129.4945821,42.9285834,4546.08,1990,6,6,1,1,town house
129.4936856,42.92907342,7286,1990,6,6,1,1,town house
129.4947246,42.9285979,8286.25,1990,6,6,1,1,town house
129.4940414,42.92942039,9225.58,1990,6,6,1,1,town house
129.4933646,42.92927385,175.75,1990,0,6,1,1,town house
129.3638992,42.8792929,10880.46,2000,6,6,0,1,town house
129.3638107,42.88003411,6782,2000,6,6,0,1,town house
129.3647527,42.87981976,10409,2000,6,6,0,1,town house
129.3466032,42.87490062,85,1989,0,6,1,1,town house
129.4958403,42.88679579,230,1980,6,6,1,1,town house
129.502333,42.92271747,3522.7,2000,0,6,0,2,town house
129.5024686,42.92311246,3123.12,2000,0,6,0,2,town house
129.5253439,42.91285099,4837.02,2000,6,6,0,1,town house
129.5258366,42.91295772,177.37,1989,6,6,1,1,town house
129.5252451,42.91334484,5228.49,2000,6,6,0,1,town house
129.5256524,42.91396928,8960.31,2000,6,6,0,1,town house
129.5251937,42.91348939,1147.52,2000,6,6,0,1,town house
129.3030636,43.01247951,50,1989,0,7.1,1,1,town house
129.2995506,43.01110534,68,1989,0,7.1,1,1,town house
129.3669303,42.88015201,13186,2000,0,6,0,2,town house
129.3669445,42.8803695,1800,2000,0,6,0,2,town house
129.3674864,42.88032819,1700,2000,6,6,0,1,town house
129.501296,42.898819,60,2011,0,6,0,1,town house
129.500807,42.899466,125338.01,2011,6,6,0,1,town house
129.482832,42.903508,17876.19,2000,6,6,0,1,town house
129.481655,42.903504,6109.62,2000,6,6,0,1,town house
129.484256,42.903938,12025.31,2000,6,6,0,1,town house
129.483485,42.904271,10121.74,2000,6,6,0,1,town house
129.483231,42.904786,27787.06,2000,6,6,0,1,town house
129.484964,42.903858,6412.71,2000,6,6,0,1,town house
129.48394,42.90444,20794.62,2000,6,6,0,1,town house
129.485765,42.904565,16434.43,2000,6,6,0,1,town house
129.485364,42.899447,23090.32,2000,6,6,0,1,town house
129.483844,42.8993,23231.61,2000,6,6,0,1,town house
129.482899,42.900198,5355.04,2000,6,6,0,1,town house
129.485436,42.899369,8765.78,2000,6,6,0,1,town house
129.483437,42.899803,23306.85,2000,6,6,0,1,town house
129.484028,42.899948,24260.1,2011,6,6,0,1,town house
129.484925,42.900434,3920.14,2000,6,6,0,1,town house
129.484601,42.899369,23050.72,2000,6,6,0,1,town house
129.5091696,42.92880684,5821.13,2000,6,6,0,1,town house
129.5089175,42.9291194,5463.15,2000,6,6,0,1,town house
129.5088665,42.92945927,7401.45,2000,6,6,0,1,town house
129.5114429,42.92871009,5681.06,2000,6,6,0,1,town house
129.5134709,42.92911952,2937.81,2000,6,6,0,1,town house
129.5120477,42.92922275,4889.83,2000,6,6,0,1,town house
129.5103234,42.9291825,5854.66,2000,6,6,0,1,town house
129.5114971,42.92834565,5803.79,2000,6,6,0,1,town house
129.5152719,42.92957307,9481.62,2000,6,6,0,1,town house
129.5133872,42.92959669,3741.4,2000,6,6,0,1,town house
129.5112551,42.92768517,5964,2000,6,6,0,1,town house
129.5132587,42.92921378,4800.88,2000,6,6,0,1,town house
129.5152372,42.92847516,8888.19,2000,6,6,0,1,town house
129.5124389,42.92961543,10914.09,2000,6,6,0,1,town house
129.5152617,42.92920404,9055.17,2000,6,6,0,1,town house
129.5150058,42.92807092,11411.76,2000,6,6,0,1,town house
129.5170035,42.92839207,5824,2000,6,6,0,1,town house
129.5161335,42.92840247,5200,2000,6,6,0,1,town house
129.5135858,42.92838935,4317,2000,6,6,0,1,town house
129.5103093,42.92959331,6576.64,2000,6,6,0,1,town house
129.5118604,42.92923153,5737.65,2000,6,6,0,1,town house
129.5127315,42.92837794,3023.74,2000,6,6,0,1,town house
129.5152401,42.92884818,8503.8,2000,6,6,0,1,town house
129.5125532,42.92850386,4245.04,2000,6,6,0,1,town house
129.5135674,42.92874594,5494.22,2000,6,6,0,1,town house
129.5114162,42.92733138,4320,2000,6,6,0,1,town house
129.5133118,42.9296141,5580,2000,6,6,0,1,town house
129.5116028,42.9279644,7336,2000,6,6,0,1,town house
129.5085003,42.93034547,5583,2000,6,6,0,1,town house
129.5077747,42.93031599,4698,2000,6,6,0,1,town house
129.506452,42.9300423,200,1989,0,6,1,1,town house
129.5120262,42.89695795,36449.02,2000,6,6,0,1,town house
129.511416,42.897847,43099.45,2000,6,6,0,1,town house
129.511751,42.897983,39871.01,2000,6,6,0,1,town house
129.5069717,42.92621832,46324.68,2011,6,6,0,1,town house
129.5080002,42.92641196,16160.1,2011,6,6,0,1,town house
129.5081087,42.9179934,1947.82,1990,6,6,1,1,town house
129.5059638,42.91676685,2452.06,1990,0,6,1,2,town house
129.5197586,42.91511156,1028.86,2000,6,6,0,1,town house
129.5205397,42.91462359,3406.34,2000,6,6,0,1,town house
129.5207463,42.91557048,5711.5,2000,0,6,0,2,town house
129.5199148,42.91533709,472.92,2000,6,6,0,1,town house
129.5198824,42.91494989,6364.22,2000,6,6,0,1,town house
129.520593,42.91493074,3765.61,2000,6,6,0,1,town house
129.520671,42.91556422,7473.89,2000,6,6,0,1,town house
129.519515,42.91475978,7467.06,2000,6,6,0,1,town house
129.5206933,42.91525378,3329.12,2000,6,6,0,1,town house
129.5148973,42.9247584,7081,2000,6,6,0,1,town house
129.5142967,42.92525159,3780,2000,6,6,0,1,town house
129.5141493,42.92562003,5947,2000,6,6,0,1,town house
129.513083,42.9244503,10423.8,2000,6,6,0,1,town house
129.5150958,42.92533588,6132,2000,6,6,0,1,town house
129.5125277,42.9250937,11863.11,2000,6,6,0,1,town house
129.5150091,42.92498477,7360,2000,6,6,0,1,town house
129.5123392,42.92545426,7928.88,2000,6,6,0,1,town house
129.515071,42.92569083,8687,2000,6,6,0,1,town house
129.5143799,42.92492772,4029,2000,6,6,0,1,town house
129.5131067,42.92551414,4440,2000,6,6,0,1,town house
129.5143263,42.92456872,4920,2000,6,6,0,1,town house
129.5127705,42.92464561,7280,2000,6,6,0,1,town house
129.5161872,42.92552602,366.5,2000,0,6,0,1,town house
129.5161563,42.92575345,563.5,2000,0,6,0,2,town house
129.5185504,42.92605641,251.5,2000,0,6,0,1,town house
129.516713,42.92592219,652.5,2000,0,6,0,2,town house
129.517836,42.92573169,270.5,2000,0,6,0,1,town house
129.5162715,42.92553135,345.5,2000,0,6,0,1,town house
129.5163643,42.92553722,241.5,2000,0,6,0,1,town house
129.5169327,42.92562399,271.5,2000,0,6,0,1,town house
129.5163643,42.92553722,258.5,2000,0,6,0,1,town house
129.5169327,42.92562399,272.5,2000,0,6,0,1,town house
129.5174112,42.9257866,541.5,2000,0,6,0,2,town house
129.5160525,42.92551749,210.75,2000,0,6,0,1,town house
129.5168113,42.92553334,577.6,2000,0,6,0,2,town house
129.5187351,42.92560853,956,2000,0,6,0,2,town house
129.5174543,42.92562892,571.5,2000,0,6,0,2,town house
129.5177382,42.92562788,591.5,2000,0,6,0,2,town house
129.5165371,42.92548919,500.5,2000,0,6,0,2,town house
129.5065042,42.9292522,6021.32,2000,6,6,0,1,town house
129.5063335,42.92863134,5305.16,2000,6,6,0,1,town house
129.5068849,42.92786016,2588.88,2000,6,6,0,1,town house
129.5069969,42.92894023,4309.62,2000,6,6,0,1,town house
129.5081123,42.9276352,8835.75,2000,6,6,0,1,town house
129.5078677,42.92903768,3635.72,2000,6,6,0,1,town house
129.5069691,42.92787978,6376.37,2000,6,6,0,1,town house
129.5065505,42.92822931,5313.81,2000,6,6,0,1,town house
129.5084258,42.92814344,7375.84,2000,6,6,0,1,town house
129.5075928,42.92944962,3999.24,2000,6,6,0,1,town house
129.5071424,42.92852132,5243.64,2000,6,6,0,1,town house
129.5079886,42.92861283,4836.96,2000,6,6,0,1,town house
129.5074631,42.92947175,5892.38,2000,6,6,0,1,town house
129.5207888,42.90180775,2580,1990,6,6,1,1,town house
129.5201245,42.90223601,3321,1989,6,6,1,1,town house
129.5211152,42.90178779,2385.6,1990,6,6,1,1,town house
129.5201552,42.90103431,2292.5,2000,6,6,0,1,town house
129.5202518,42.90145853,5746.6,2000,6,6,0,1,town house
129.5064722,42.91877293,2814,2000,6,6,0,1,town house
129.50589,42.91853517,3355,2000,6,6,0,1,town house
129.5068263,42.91908183,5778.8,2000,6,6,0,1,town house
129.5065407,42.91877854,2546.25,2000,6,6,0,1,town house
129.5138069,42.88940421,6240,1990,6,6,1,1,town house
129.5137141,42.89006931,6240,1990,6,6,1,1,town house
129.5048927,42.88993917,4368,1990,6,6,1,1,town house
129.5137581,42.88974263,7560,1990,6,6,1,1,town house
129.3544438,42.87858157,2950,1980,6,6,1,1,town house
129.3536185,42.87841385,3850,1980,6,6,1,1,town house
129.3536456,42.87815467,2980,1980,6,6,3,1,town house
129.3546677,42.87779514,3250,1990,6,6,1,1,town house
129.5172788,42.90933809,3797.8,1990,6,6,1,1,town house
129.5170847,42.90975498,3944.5,1990,6,6,1,1,town house
129.5169277,42.91026223,16500,2011,0,6,0,2,town house
129.5176453,42.91031332,3408.58,2000,6,6,0,1,town house
129.5169494,42.9105978,15470,2011,6,6,0,1,town house
129.5168943,42.90968645,2968,1990,6,6,1,1,town house
129.5181092,42.9094087,3855.6,1989,6,6,1,1,town house
129.5172617,42.90924587,4261,1990,6,6,1,1,town house
129.4973483,42.885336,326.69,1989,6,6,1,1,town house
129.5056921,42.88140945,4012.18,2000,6,6,0,1,town house
129.5053798,42.88071132,3391.08,2000,0,6,0,2,town house
129.505723,42.88105294,4730.86,2000,0,6,0,2,town house
129.5048495,42.88138607,3746.24,2000,6,6,0,1,town house
129.5049645,42.88054265,4519.46,2000,0,6,0,2,town house
129.5055414,42.88213073,8088.19,2000,6,6,0,1,town house
129.5049194,42.88098111,4012.18,2000,6,6,0,1,town house
129.5058583,42.88015669,4519.36,2000,0,6,0,2,town house
129.5050504,42.87969643,4639.06,2000,0,6,0,2,town house
129.5047763,42.88208189,7616.56,2000,6,6,0,1,town house
129.5056552,42.88177566,4730.86,2000,6,6,0,1,town house
129.5050346,42.88011076,4730.82,2000,0,6,0,2,town house
129.5048091,42.88175742,3746.24,2000,6,6,0,1,town house
129.5051128,42.87927228,4883.94,2000,0,6,0,2,town house
129.5058708,42.87932395,4730.86,2000,0,6,0,2,town house
129.5058425,42.87975632,4639.06,2000,0,6,0,2,town house
129.5101943,42.88131051,8274.41,2000,0,6,0,2,town house
129.5097274,42.88195973,7169.04,2000,0,6,0,2,town house
129.5086193,42.88104056,6469.17,2000,0,6,0,2,town house
129.5083237,42.88143455,6649.74,2000,0,6,0,2,town house
129.5095227,42.88235039,19576.19,2000,0,6,0,2,town house
129.5082819,42.88186977,6702.83,2000,0,6,0,2,town house
129.5101305,42.88158081,7180.01,2000,0,6,0,2,town house
129.5084832,42.88230818,14206.04,2000,6,6,0,1,town house
129.5163321,42.88242372,6340.22,2000,6,6,0,1,town house
129.5183968,42.88208983,1907.5,2000,6,6,0,1,town house
129.515346,42.88214616,3806.05,2000,6,6,0,1,town house
129.5170846,42.88204097,1529.5,2000,6,6,0,1,town house
129.5159386,42.88295701,6419.65,2000,6,6,0,1,town house
129.5161089,42.88160807,1979.96,2000,6,6,0,1,town house
129.5166344,42.88210139,4466.38,2000,6,6,0,1,town house
129.5177962,42.88239467,4692.06,2000,6,6,0,1,town house
129.5154182,42.88178596,5484.62,2000,6,6,0,1,town house
129.5158864,42.88251638,3548.65,2000,6,6,0,1,town house
129.5179684,42.88242661,4801.3,2000,6,6,0,1,town house
129.516472,42.88192028,1529.5,2000,6,6,0,1,town house
129.5177912,42.88278663,6619.32,2000,6,6,0,1,town house
129.5036997,42.88226657,2491.71,2000,6,6,0,1,town house
129.5037274,42.88188645,2272.65,2000,6,6,0,1,town house
129.5308586,42.9137829,1067.66,1990,6,6,1,1,town house
129.504842,42.89236664,5824,1990,6,6,1,1,town house
129.5045247,42.89173443,4706.8,1990,6,6,1,1,town house
129.5036043,42.89170792,3950.12,1990,6,6,1,1,town house
129.5046324,42.89269217,7826,1990,6,6,1,1,town house
129.5044157,42.89209862,6689.55,1990,6,6,1,1,town house
129.4496569,42.89044565,6583.54,2000,6,6,0,1,town house
129.4496747,42.88962473,6592.33,2000,6,6,0,1,town house
129.4496569,42.89003519,6759.39,2000,6,6,0,1,town house
129.449645,42.89082636,6631.28,2000,6,6,0,1,town house
129.4988765,42.93391108,3651.23,1990,0,6,1,2,town house
129.4987759,42.93437939,4563.32,1990,0,6,1,2,town house
129.4997703,42.93419133,5301.23,1990,0,6,1,2,town house
129.5287171,42.90654195,4863.94,2000,6,6,0,1,town house
129.5287091,42.90712418,4609.07,2000,6,6,0,1,town house
129.5280353,42.90708869,4609.19,2000,6,6,0,1,town house
129.5287119,42.90787529,4562.78,2000,6,6,0,1,town house
129.5280133,42.90664381,4920.81,2000,6,6,0,1,town house
129.5280376,42.90782503,4526.11,2000,6,6,0,1,town house
129.5281162,42.90826042,9135.88,2000,6,6,0,1,town house
129.5293145,42.90748605,6587.99,2000,6,6,0,1,town house
129.4534117,42.89324504,5578.64,2000,6,6,0,1,town house
129.4542146,42.89288526,5567.62,2000,6,6,0,1,town house
129.497467,42.92190518,4135.72,2011,6,6,0,1,town house
129.5288345,42.91042456,10077.92,2011,6,6,0,1,town house
129.5282416,42.91250514,11579.19,2011,6,6,0,1,town house
129.5288171,42.91111002,11021.45,2011,6,6,0,1,town house
129.5288885,42.90976337,7795.82,2011,6,6,0,1,town house
129.5281981,42.90909743,4731.56,2011,6,6,0,1,town house
129.5283431,42.91134926,7296.74,2011,6,6,0,1,town house
129.5282174,42.90947633,11058.23,2011,6,6,0,1,town house
129.5288302,42.90910925,10251.98,2011,6,6,0,1,town house
129.5288272,42.91177567,9380.72,2011,6,6,0,1,town house
129.5283033,42.91007871,11026.28,2011,6,6,0,1,town house
129.5283043,42.91072455,11026.6,2011,6,6,0,1,town house
129.5283328,42.91202218,10931.47,2011,6,6,0,1,town house
129.4749281,42.88934186,4100,2000,0,6,0,2,town house
129.4723134,42.88925217,4500,2000,0,6,0,2,town house
129.4735732,42.88800716,4200,2000,6,6,0,1,town house
129.4723731,42.8875496,2000,2000,0,6,0,2,town house
129.4738157,42.88791896,100,2000,0,6,0,1,town house
129.507464,42.900686,29032.63,2000,6,6,0,1,town house
129.507288,42.900764,27023,2000,6,6,0,1,town house
129.506853,42.900015,100,2000,6,6,0,1,town house
129.506794,42.900396,14464,2000,6,6,0,1,town house
129.4740791,42.88838515,6240,2000,6,6,0,1,town house
129.4741674,42.88809249,5200,2000,6,6,0,1,town house
129.4736167,42.88768731,3500,2000,6,6,0,1,town house
129.4735015,42.88830541,4440,2011,6,6,0,1,town house
129.4742132,42.88779034,5600,2000,6,6,0,1,town house
129.4726067,42.88834002,2500,2000,0,6,0,2,town house
129.4724483,42.88818464,5100,2000,6,6,0,1,town house
129.4734284,42.88864263,5500,2000,6,6,0,1,town house
129.4729645,42.88895916,6000,2000,6,6,0,1,town house
129.4743096,42.88871763,4800,2000,6,6,0,1,town house
129.4751518,42.88879152,4300,2000,6,6,0,1,town house
129.4723537,42.88771843,20,2000,0,6,0,1,town house
129.4742537,42.88905454,4631.28,2000,6,6,0,1,town house
129.475098,42.88916106,5000,2000,6,6,0,1,town house
129.5518331,42.88576932,48,1989,0,6,1,1,town house
129.5522301,42.8855467,180,2000,0,6,0,1,town house
129.5516427,42.88560571,70,1989,0,6,1,1,town house
129.5513503,42.88583101,110,2000,0,6,0,1,town house
129.5517387,42.88576352,48,1989,0,6,1,1,town house
129.5518653,42.88564058,50,1989,0,6,1,1,town house
129.5501674,42.88586588,45,1989,0,6,1,1,town house
129.5237614,42.90428583,6156.02,2000,6,6,0,1,town house
129.5247596,42.90434647,7069.76,2000,6,6,0,1,town house
129.5242554,42.90396141,7057.95,2000,6,6,0,1,town house
129.5231966,42.90403202,3920,2000,6,6,0,1,town house
129.5236133,42.9047111,2704.1,2000,6,6,0,1,town house
129.5371123,42.91775731,790.6,2011,0,6,0,2,Rural collective housing
129.5370961,42.91756737,1099.6,2011,0,6,0,2,Rural collective housing
129.536547,42.91754134,950.44,2011,0,6,0,2,Rural collective housing
129.5375625,42.91782373,750.8,2011,0,6,0,2,Rural collective housing
129.5370624,42.91778812,980.6,2011,0,6,0,2,Rural collective housing
129.5365185,42.91775749,980.6,2011,0,6,0,2,Rural collective housing
129.5370417,42.91799081,1022,2011,0,6,0,2,Rural collective housing
129.5360625,42.91805692,950.2,2011,0,6,0,2,Rural collective housing
129.5370409,42.91835034,1404,2011,0,6,0,2,Rural collective housing
129.536483,42.91831329,1078,2011,0,6,3,2,Rural collective housing
129.5362564,42.91829594,392,2011,0,6,0,1,Rural collective housing
129.5370157,42.91854471,1440,2011,0,6,3,2,Rural collective housing
129.5369516,42.918533,1152,2011,0,6,0,2,Rural collective housing
129.5377026,42.91803073,1298,2011,0,6,0,2,Rural collective housing
129.5177114,42.88670988,6788.23,2000,6,6,0,1,town house
129.5158706,42.88354436,5862.72,2000,6,6,0,1,town house
129.5177344,42.88630441,6787.98,2000,6,6,0,1,town house
129.5150702,42.88522784,8136.37,2000,6,6,0,1,town house
129.5151464,42.88364881,7516.7,2000,6,6,0,1,town house
129.5158692,42.88456172,5214.25,2000,6,6,0,1,town house
129.5151231,42.88407726,8292.63,2000,6,6,0,1,town house
129.5158809,42.88420329,5454.43,2000,6,6,0,1,town house
129.5158925,42.88624246,8109.56,2000,6,6,0,1,town house
129.5159556,42.88539521,7534,2000,6,6,0,1,town house
129.5167435,42.88424405,5479.56,2000,6,6,0,1,town house
129.5176652,42.88545794,5134.58,2000,6,6,0,1,town house
129.5150814,42.88493897,9771.25,2000,6,6,0,1,town house
129.5174716,42.88436201,6353.51,2000,6,6,0,1,town house
129.5149745,42.88641983,8787.66,2000,6,6,0,1,town house
129.5159146,42.88581337,8015.73,2000,6,6,0,1,town house
129.517004,42.88543095,3996,2000,6,6,0,1,town house
129.5149815,42.8861715,7624.4,2000,6,6,0,1,town house
129.5167393,42.88710812,6544.52,2000,6,6,0,1,town house
129.5170218,42.88496694,4012.62,2000,6,6,0,1,town house
